Date,Warehouse_ID,Product_ID,Product_Name,Category,Brand,Stock_Level,Sales,Reorder_Level
2025-01-13,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,134,22,30
2025-01-13,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,233,15,40
2025-01-13,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,202,15,30
2025-01-13,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,248,27,35
2025-01-14,W001,P001,Tata Salt 1kg,Grocery,Tata,137,25,30
2025-01-14,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,116,25,25
2025-01-14,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,249,29,40
2025-01-14,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,183,18,20
2025-01-14,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,155,23,30
2025-01-14,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,232,14,40
2025-01-14,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,69,20,30
2025-01-14,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,148,16,35
2025-01-14,W002,P001,Tata Salt 1kg,Grocery,Tata,174,18,30
2025-01-14,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,61,22,25
2025-01-14,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,238,9,40
2025-01-14,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,244,36,20
2025-01-14,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,249,8,30
2025-01-14,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,158,6,40
2025-01-14,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,150,27,30
2025-01-14,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,250,24,35
2025-01-14,W003,P001,Tata Salt 1kg,Grocery,Tata,215,23,30
2025-01-14,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,130,23,25
2025-01-14,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,174,17,40
2025-01-14,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,251,9,20
2025-01-14,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,259,-2,30
2025-01-14,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,272,11,40
2025-01-14,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,164,26,30
2025-01-14,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,208,16,35
2025-01-15,W001,P001,Tata Salt 1kg,Grocery,Tata,115,9,30
2025-01-15,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,224,14,25
2025-01-15,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,208,21,40
2025-01-15,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,133,12,20
2025-01-15,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,276,9,30
2025-01-15,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,200,19,40
2025-01-15,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,149,19,30
2025-01-15,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,176,12,35
2025-01-15,W002,P001,Tata Salt 1kg,Grocery,Tata,144,13,30
2025-01-15,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,184,19,25
2025-01-15,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,167,4,40
2025-01-15,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,105,50,20
2025-01-15,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,93,57,30
2025-01-15,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,255,15,40
2025-01-15,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,250,20,30
2025-01-15,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,123,30,35
2025-01-15,W003,P001,Tata Salt 1kg,Grocery,Tata,260,25,30
2025-01-15,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,222,16,25
2025-01-15,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,259,17,40
2025-01-15,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,232,8,20
2025-01-15,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,73,17,30
2025-01-15,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,213,15,40
2025-01-15,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,135,20,30
2025-01-15,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,122,9,35
2025-01-16,W001,P001,Tata Salt 1kg,Grocery,Tata,151,22,30
2025-01-16,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,261,31,25
2025-01-16,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,187,16,40
2025-01-16,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,145,21,20
2025-01-16,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,76,23,30
2025-01-16,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,287,13,40
2025-01-16,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,162,19,30
2025-01-16,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,155,18,35
2025-01-16,W002,P001,Tata Salt 1kg,Grocery,Tata,129,18,30
2025-01-16,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,242,10,25
2025-01-16,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,159,18,40
2025-01-16,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,86,21,20
2025-01-16,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,208,30,30
2025-01-16,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,210,26,40
2025-01-16,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,254,36,30
2025-01-16,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,236,10,35
2025-01-16,W003,P001,Tata Salt 1kg,Grocery,Tata,64,25,30
2025-01-16,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,86,18,25
2025-01-16,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,143,36,40
2025-01-16,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,261,9,20
2025-01-16,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,221,9,30
2025-01-16,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,174,12,40
2025-01-16,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,233,4,30
2025-01-16,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,76,12,35
2025-01-17,W001,P001,Tata Salt 1kg,Grocery,Tata,183,10,30
2025-01-17,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,87,18,25
2025-01-17,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,225,20,40
2025-01-17,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,94,34,20
2025-01-17,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,264,26,30
2025-01-17,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,232,12,40
2025-01-17,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,83,9,30
2025-01-17,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,91,21,35
2025-01-17,W002,P001,Tata Salt 1kg,Grocery,Tata,287,5,30
2025-01-17,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,101,34,25
2025-01-17,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,251,27,40
2025-01-17,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,67,13,20
2025-01-17,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,109,4,30
2025-01-17,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,89,19,40
2025-01-17,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,155,16,30
2025-01-17,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,106,56,35
2025-01-17,W003,P001,Tata Salt 1kg,Grocery,Tata,265,4,30
2025-01-17,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,84,12,25
2025-01-17,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,193,18,40
2025-01-17,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,118,18,20
2025-01-17,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,267,13,30
2025-01-17,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,134,23,40
2025-01-17,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,87,8,30
2025-01-17,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,173,16,35
2025-01-18,W001,P001,Tata Salt 1kg,Grocery,Tata,175,18,30
2025-01-18,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,213,22,25
2025-01-18,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,215,24,40
2025-01-18,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,156,7,20
2025-01-18,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,151,4,30
2025-01-18,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,77,28,40
2025-01-18,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,227,20,30
2025-01-18,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,254,10,35
2025-01-18,W002,P001,Tata Salt 1kg,Grocery,Tata,107,31,30
2025-01-18,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,164,18,25
2025-01-18,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,162,27,40
2025-01-18,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,101,18,20
2025-01-18,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,67,36,30
2025-01-18,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,71,33,40
2025-01-18,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,98,15,30
2025-01-18,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,197,26,35
2025-01-18,W003,P001,Tata Salt 1kg,Grocery,Tata,162,23,30
2025-01-18,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,243,29,25
2025-01-18,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,84,9,40
2025-01-18,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,147,23,20
2025-01-18,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,92,27,30
2025-01-18,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,103,4,40
2025-01-18,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,102,7,30
2025-01-18,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,282,4,35
2025-01-19,W001,P001,Tata Salt 1kg,Grocery,Tata,261,15,30
2025-01-19,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,220,24,25
2025-01-19,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,217,31,40
2025-01-19,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,108,18,20
2025-01-19,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,134,32,30
2025-01-19,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,111,5,40
2025-01-19,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,112,4,30
2025-01-19,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,86,17,35
2025-01-19,W002,P001,Tata Salt 1kg,Grocery,Tata,167,20,30
2025-01-19,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,142,17,25
2025-01-19,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,221,4,40
2025-01-19,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,102,17,20
2025-01-19,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,247,5,30
2025-01-19,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,165,23,40
2025-01-19,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,129,20,30
2025-01-19,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,159,9,35
2025-01-19,W003,P001,Tata Salt 1kg,Grocery,Tata,241,12,30
2025-01-19,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,118,40,25
2025-01-19,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,48,46,40
2025-01-19,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,250,26,20
2025-01-19,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,154,9,30
2025-01-19,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,168,22,40
2025-01-19,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,248,12,30
2025-01-19,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,241,10,35
2025-01-20,W001,P001,Tata Salt 1kg,Grocery,Tata,284,16,30
2025-01-20,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,189,8,25
2025-01-20,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,215,12,40
2025-01-20,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,236,7,20
2025-01-20,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,50,35,30
2025-01-20,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,220,18,40
2025-01-20,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,161,11,30
2025-01-20,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,123,19,35
2025-01-20,W002,P001,Tata Salt 1kg,Grocery,Tata,84,16,30
2025-01-20,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,151,15,25
2025-01-20,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,76,23,40
2025-01-20,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,186,24,20
2025-01-20,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,157,12,30
2025-01-20,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,276,12,40
2025-01-20,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,130,15,30
2025-01-20,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,270,4,35
2025-01-20,W003,P001,Tata Salt 1kg,Grocery,Tata,273,4,30
2025-01-20,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,195,29,25
2025-01-20,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,192,32,40
2025-01-20,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,147,15,20
2025-01-20,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,96,22,30
2025-01-20,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,221,20,40
2025-01-20,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,49,45,30
2025-01-20,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,171,27,35
2025-01-21,W001,P001,Tata Salt 1kg,Grocery,Tata,276,16,30
2025-01-21,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,289,9,25
2025-01-21,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,174,4,40
2025-01-21,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,263,19,20
2025-01-21,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,277,10,30
2025-01-21,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,230,4,40
2025-01-21,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,84,11,30
2025-01-21,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,286,8,35
2025-01-21,W002,P001,Tata Salt 1kg,Grocery,Tata,177,32,30
2025-01-21,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,236,25,25
2025-01-21,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,196,17,40
2025-01-21,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,122,30,20
2025-01-21,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,235,18,30
2025-01-21,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,236,9,40
2025-01-21,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,191,31,30
2025-01-21,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,243,22,35
2025-01-21,W003,P001,Tata Salt 1kg,Grocery,Tata,226,8,30
2025-01-21,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,213,16,25
2025-01-21,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,150,9,40
2025-01-21,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,175,5,20
2025-01-21,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,75,26,30
2025-01-21,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,247,35,40
2025-01-21,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,254,5,30
2025-01-21,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,233,22,35
2025-01-22,W001,P001,Tata Salt 1kg,Grocery,Tata,240,11,30
2025-01-22,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,159,13,25
2025-01-22,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,155,12,40
2025-01-22,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,128,9,20
2025-01-22,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,137,18,30
2025-01-22,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,268,9,40
2025-01-22,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,165,49,30
2025-01-22,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,221,17,35
2025-01-22,W002,P001,Tata Salt 1kg,Grocery,Tata,106,15,30
2025-01-22,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,230,9,25
2025-01-22,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,149,43,40
2025-01-22,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,116,24,20
2025-01-22,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,250,22,30
2025-01-22,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,207,9,40
2025-01-22,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,262,18,30
2025-01-22,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,150,24,35
2025-01-22,W003,P001,Tata Salt 1kg,Grocery,Tata,188,4,30
2025-01-22,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,155,22,25
2025-01-22,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,110,11,40
2025-01-22,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,93,22,20
2025-01-22,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,193,10,30
2025-01-22,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,102,4,40
2025-01-22,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,107,4,30
2025-01-22,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,131,18,35
2025-01-23,W001,P001,Tata Salt 1kg,Grocery,Tata,273,19,30
2025-01-23,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,127,9,25
2025-01-23,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,63,23,40
2025-01-23,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,171,4,20
2025-01-23,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,158,17,30
2025-01-23,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,99,6,40
2025-01-23,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,271,11,30
2025-01-23,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,274,18,35
2025-01-23,W002,P001,Tata Salt 1kg,Grocery,Tata,265,9,30
2025-01-23,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,83,-2,25
2025-01-23,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,266,27,40
2025-01-23,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,223,12,20
2025-01-23,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,128,25,30
2025-01-23,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,134,7,40
2025-01-23,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,175,22,30
2025-01-23,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,203,4,35
2025-01-23,W003,P001,Tata Salt 1kg,Grocery,Tata,223,4,30
2025-01-23,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,148,41,25
2025-01-23,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,164,22,40
2025-01-23,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,199,15,20
2025-01-23,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,194,20,30
2025-01-23,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,198,11,40
2025-01-23,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,150,50,30
2025-01-23,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,128,16,35
2025-01-24,W001,P001,Tata Salt 1kg,Grocery,Tata,70,27,30
2025-01-24,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,221,19,25
2025-01-24,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,253,20,40
2025-01-24,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,206,13,20
2025-01-24,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,279,13,30
2025-01-24,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,245,13,40
2025-01-24,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,94,20,30
2025-01-24,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,158,39,35
2025-01-24,W002,P001,Tata Salt 1kg,Grocery,Tata,112,19,30
2025-01-24,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,123,36,25
2025-01-24,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,194,25,40
2025-01-24,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,231,14,20
2025-01-24,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,211,68,30
2025-01-24,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,98,13,40
2025-01-24,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,178,4,30
2025-01-24,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,170,8,35
2025-01-24,W003,P001,Tata Salt 1kg,Grocery,Tata,253,4,30
2025-01-24,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,198,14,25
2025-01-24,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,170,18,40
2025-01-24,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,258,32,20
2025-01-24,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,86,20,30
2025-01-24,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,143,15,40
2025-01-24,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,97,25,30
2025-01-24,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,86,4,35
2025-01-25,W001,P001,Tata Salt 1kg,Grocery,Tata,218,19,30
2025-01-25,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,258,24,25
2025-01-25,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,239,4,40
2025-01-25,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,244,27,20
2025-01-25,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,96,20,30
2025-01-25,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,157,35,40
2025-01-25,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,222,23,30
2025-01-25,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,164,61,35
2025-01-25,W002,P001,Tata Salt 1kg,Grocery,Tata,156,18,30
2025-01-25,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,207,19,25
2025-01-25,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,147,13,40
2025-01-25,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,75,34,20
2025-01-25,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,154,25,30
2025-01-25,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,269,9,40
2025-01-25,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,218,18,30
2025-01-25,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,192,13,35
2025-01-25,W003,P001,Tata Salt 1kg,Grocery,Tata,77,21,30
2025-01-25,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,173,20,25
2025-01-25,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,269,27,40
2025-01-25,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,249,12,20
2025-01-25,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,141,15,30
2025-01-25,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,250,9,40
2025-01-25,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,197,13,30
2025-01-25,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,262,20,35
2025-01-26,W001,P001,Tata Salt 1kg,Grocery,Tata,62,24,30
2025-01-26,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,190,9,25
2025-01-26,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,211,25,40
2025-01-26,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,152,29,20
2025-01-26,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,193,21,30
2025-01-26,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,193,34,40
2025-01-26,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,234,10,30
2025-01-26,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,206,6,35
2025-01-26,W002,P001,Tata Salt 1kg,Grocery,Tata,275,4,30
2025-01-26,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,246,30,25
2025-01-26,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,71,23,40
